model_name,split,horizon,bucket_order,count_bucket,bucket_lower,bucket_upper,n_obs,mean_true,mean_pred,median_true,median_pred,mae,rmse,mean_error,median_error,mean_pred_over_mean_true
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,24,8,300+,301.0,inf,6,370.6666666666667,35.961001110546675,379.0,24.302550088408324,334.70566555612,335.8221722393936,-334.70566555612,-334.1574027587578,0.0970170893270144
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,train,72,0,0,0.0,0.0,11434,0.0,2.118399581122883,0.0,1.115212267276403,2.118399581122883,5.380141337527531,2.118399581122883,1.115212267276403,
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,train,72,1,1,1.0,1.0,3067,1.0,3.293600406871599,1.0,1.541193701204609,2.4302115632175596,8.611982372310392,2.293600406871599,0.5411937012046091,3.293600406871599
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,train,72,2,2-5,2.0,5.0,3183,3.021049324536601,5.611558657771396,3.0,2.5656907714608352,4.109412463288468,11.589622260824148,2.590509333234795,-0.18306764936360542,1.8574866064565676
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,train,72,3,6-10,6.0,10.0,1267,7.638516179952644,9.859042846415647,7.0,4.672681896811591,7.940871870805343,15.319197119631399,2.220526666463003,-2.7031889313638064,1.2907013108502403
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,train,72,4,11-20,11.0,20.0,1204,14.788205980066445,14.001358049875261,14.0,6.387830105872711,13.048022084141332,22.869433859817498,-0.7868479301911839,-7.522237060797323,0.9467921983740418
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,train,72,5,21-50,21.0,50.0,1489,32.97783747481531,25.46231787874037,32.0,11.999486508771653,26.78686895877823,42.29322832686852,-7.5155195960749435,-18.190006293435836,0.7721039288335861
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,train,72,6,51-100,51.0,100.0,894,70.52796420581656,54.20802111256377,68.0,29.451673670389834,53.450956715460315,74.75889323903067,-16.319943093252782,-39.21512604555279,0.7686032302644168
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,train,72,7,101-300,101.0,300.0,425,145.4564705882353,79.89447016424589,130.0,43.71247303142189,104.43396049351979,123.05589693654095,-65.5620004239894,-86.7698326231525,0.5492672126660816
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,train,72,8,300+,301.0,inf,68,528.6911764705883,93.95014121691821,434.5,38.78131724349018,434.7410352536701,519.0784108824762,-434.7410352536701,-353.27963768480254,0.17770325172458173
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,val,72,0,0,0.0,0.0,811,0.0,2.0782121146601695,0.0,1.2257513359518255,2.0782121146601695,6.667236176326644,2.0782121146601695,1.2257513359518255,
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,val,72,1,1,1.0,1.0,246,1.0,2.7965717192453425,1.0,1.5682283417526102,1.914383834803102,3.9966185883903527,1.7965717192453425,0.5682283417526102,2.7965717192453425
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,val,72,2,2-5,2.0,5.0,215,3.055813953488372,4.506863890034545,3.0,2.5066447601537294,3.036693260748767,6.719711125338302,1.4510499365461733,-0.34564943869782394,1.4748489137860383
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,val,72,3,6-10,6.0,10.0,110,7.918181818181818,6.102195253210093,8.0,3.0627060943312436,6.17786617413429,9.769822571053599,-1.815986564971726,-4.161210636150776,0.7706561169381289
