model_name,split,horizon,bucket_order,count_bucket,bucket_lower,bucket_upper,n_obs,mean_true,mean_pred,median_true,median_pred,mae,rmse,mean_error,median_error,mean_pred_over_mean_true
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,24,6,51-100,51.0,100.0,161,73.0,12.031067650163084,74.0,4.550119644419999,63.04342238529427,65.97750411150943,-60.96893234983692,-64.01343143627896,0.164809145892645
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,24,7,101-300,101.0,300.0,64,131.5,22.600604175030494,123.0,8.095669279987057,117.31936979081253,124.90240301865866,-108.8993958249695,-110.59492847804165,0.17186771235764634
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,24,8,300+,301.0,inf,6,370.6666666666667,33.830467483655866,379.0,23.600413890243473,336.8361991830108,337.8007725431588,-336.8361991830108,-336.76470860383654,0.09126924680842409
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,train,72,0,0,0.0,0.0,11434,0.0,2.0425766913474597,0.0,1.0897474376734637,2.0425766913474597,4.620057369497216,2.0425766913474597,1.0897474376734637,
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,train,72,1,1,1.0,1.0,3067,1.0,3.202724528076553,1.0,1.644723131554999,2.406316659204016,6.720389458316715,2.202724528076553,0.644723131554999,3.202724528076553
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,train,72,2,2-5,2.0,5.0,3183,3.021049324536601,5.428336474833607,3.0,2.801575392140159,3.8405541934396923,8.933799378725737,2.407287150297007,0.006464950334661879,1.7968380822998513
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,train,72,3,6-10,6.0,10.0,1267,7.638516179952644,9.205370838234566,7.0,5.02046004281465,6.989297744970719,11.94768142701276,1.5668546582819227,-2.3728274363622237,1.2051255271794994
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,train,72,4,11-20,11.0,20.0,1204,14.788205980066445,12.518661345017183,14.0,6.736965527055222,11.259663951233422,16.198535494881575,-2.269544635049264,-7.2137130611624185,0.8465300903903784
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,train,72,5,21-50,21.0,50.0,1489,32.97783747481531,20.800399942826285,32.0,11.939789369816422,22.867392771319707,29.09218302986807,-12.177437531989026,-18.313967417703207,0.6307387486735977
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,train,72,6,51-100,51.0,100.0,894,70.52796420581656,39.73341725617455,68.0,26.377816305103583,44.80280357098295,52.53464635961573,-30.794546949642015,-41.22398344962302,0.5633711068169137
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,train,72,7,101-300,101.0,300.0,425,145.4564705882353,55.329314183855246,130.0,37.569826480865814,98.7534377975654,115.87264968223467,-90.12715640438007,-92.19110271319651,0.38038400051988025
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,train,72,8,300+,301.0,inf,68,528.6911764705883,61.24476653914045,434.5,33.7849013177988,467.44640993144776,546.6026324898301,-467.44640993144776,-377.9776430800164,0.11584223316907875
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,val,72,0,0,0.0,0.0,811,0.0,2.0041517555667396,0.0,1.238772468633056,2.0041517555667396,5.133719842929142,2.0041517555667396,1.238772468633056,
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,val,72,1,1,1.0,1.0,246,1.0,2.869802002515789,1.0,1.6693538898207831,2.046072250922114,3.9997802687482555,1.8698020025157893,0.6693538898207831,2.869802002515789
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,val,72,2,2-5,2.0,5.0,215,3.055813953488372,4.5471374898477075,3.0,2.7035577243436015,2.9704829748531814,5.903418555043634,1.4913235363593362,-0.16165775608757116,1.48802825010237
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,val,72,3,6-10,6.0,10.0,110,7.918181818181818,6.000654919566065,8.0,3.2761864815099813,5.717704184521372,8.253681676529768,-1.9175268986157543,-3.979229732490582,0.7578324238257946
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,val,72,4,11-20,11.0,20.0,88,14.875,6.953320600630669,14.0,4.180829917771171,10.687259826439544,12.407667331456247,-7.921679399369331,-9.44773492164947,0.46745012441214584
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,val,72,5,21-50,21.0,50.0,91,33.637362637362635,10.533187838853944,32.0,5.084859010005412,25.269523650162302,27.572285906461506,-23.104174798508694,-23.854524885193726,0.3131395273883401
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,val,72,6,51-100,51.0,100.0,81,70.95061728395062,14.089818777460478,65.0,4.581888018627488,61.586500393800925,65.22123278222607,-56.86079850649014,-61.33961117022256,0.1985862747475724
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,val,72,7,101-300,101.0,300.0,66,174.12121212121212,10.16875308493498,151.0,5.207898018918561,163.95245903627716,176.33370464561773,-163.95245903627716,-140.92068367991334,0.05840042669732933
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,val,72,8,300+,301.0,inf,36,345.27777777777777,6.833038312534314,342.0,2.5956547904982132,338.44473946524346,339.44138491971967,-338.44473946524346,-334.0327334615731,0.019789974195594154
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,72,0,0,0.0,0.0,1650,0.0,1.7958074788274654,0.0,1.2492634701814649,1.7958074788274654,2.7133668315140516,1.7958074788274654,1.2492634701814649,
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,72,1,1,1.0,1.0,496,1.0,3.1286287157259913,1.0,1.686720083950858,2.335440981617117,6.239795423939095,2.1286287157259913,0.686720083950858,3.1286287157259913
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,72,2,2-5,2.0,5.0,501,2.970059880239521,4.306552175180733,3.0,2.3357390754868255,3.128586756860683,7.379142332283643,1.3364922949412115,-0.31861420687188247,1.449988333175771
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,72,3,6-10,6.0,10.0,182,7.65934065934066,5.778384689696009,7.0,2.8545194516757233,5.597967419420561,7.282150153033935,-1.8809559696446496,-4.105580002656641,0.7544232521697801
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,72,4,11-20,11.0,20.0,152,14.907894736842104,9.124092989212492,15.0,4.380809101472256,11.91504077120071,14.983416058883737,-5.783801747629613,-9.465153447737467,0.6120309507327003
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,72,5,21-50,21.0,50.0,208,34.21153846153846,9.782752237382827,34.0,3.844699045930712,27.82657508919126,30.33777914258875,-24.428786224155637,-25.80639640421991,0.285948913065715
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,72,6,51-100,51.0,100.0,172,72.81976744186046,11.375868682289383,72.0,5.43944720006278,62.60950215668186,65.45638977196762,-61.44389875957108,-61.904097319912644,0.15621951404022147
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,72,7,101-300,101.0,300.0,142,143.80281690140845,20.844594729866373,133.0,7.795000285847353,127.00678153092869,134.39810839509227,-122.95822217154209,-118.86315726236245,0.14495261761219516
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,72,8,300+,301.0,inf,10,496.5,31.353036034622466,518.5,22.9457037391516,465.1469639653775,472.37060175939314,-465.1469639653775,-472.57418192367714,0.06314810883106237
