epoch,train_total_loss,train_prob_loss,train_count_loss,val_total_loss,val_prob_loss,val_count_loss,epoch_seconds
32,0.8920484712372218,0.5286769154436097,0.3633715553083586,1.209988847238208,0.5863472638873879,0.6236415910064628,0.19449200003873557
33,0.8911484520536059,0.5278182937367948,0.3633301589081733,1.172757884778014,0.5726088088586789,0.6001490816610668,0.18513662496116012
34,0.8874301918656168,0.5253735555713649,0.36205663753650064,1.180783281085688,0.5754896861697556,0.6052935861666268,0.24828783399425447
35,0.8856582012946087,0.5255657950436669,0.36009240567122575,1.1836340410993733,0.5780171068436509,0.6056169342557225,0.21350208396324888
36,0.8855033294754256,0.5249288398275094,0.36057448957674587,1.187820294581422,0.5781674450690594,0.6096528527933524,0.19782129203667864
37,0.8812652077336767,0.5233279883429343,0.3579372190711222,1.1814990415485627,0.5761749285076736,0.605324107572573,0.22307191701838747
38,0.8797837047248537,0.5227840757404675,0.3569996293984691,1.170108976714108,0.5716241827798546,0.5984847906532638,0.1876787500223145
39,0.8809090656203332,0.5228434499856378,0.358065615149442,1.1916922188680106,0.5800735190374042,0.6116187140482281,0.18492870801128447
40,0.8796581727906329,0.522431972199601,0.3572262002597655,1.1920022198913294,0.5778287053108215,0.614173499269223,0.18949687498388812
41,0.8774481864485054,0.5222134493201768,0.3552347382877607,1.2018067858634738,0.5825435081753162,0.6192632823362263,0.1893347079749219
42,0.8745127125851813,0.5204938284793651,0.3540188847567027,1.2136079297153228,0.5870612936282377,0.6265466360870852,0.1892697919975035
43,0.8740957856105819,0.520130378704842,0.35396540806517196,1.222958718964813,0.5886363682396915,0.6343223460770528,0.2348373329732567
44,0.8738178544781355,0.5199335438440876,0.3538843083035376,1.208576292072961,0.5845867564918799,0.6239895265583598,0.18798491696361452
45,0.8703414285407075,0.5187480633464618,0.351593364531713,1.2079665950678904,0.5865053310306794,0.6214612771611695,0.1867252080119215
46,0.8677103037498968,0.5180007849652263,0.34970951596890676,1.2281929210785332,0.5927993009943481,0.635393629927154,0.24009462498361245
47,0.8638517727300516,0.5146271200816396,0.34922465238831624,1.1886013046317143,0.5795103814623771,0.6090909045770627,0.18669558397959918
48,0.869397838667147,0.5180787369916207,0.3513191020067927,1.207210959097661,0.5849842423692756,0.6222267221967015,0.22628579201409593
