epoch,train_total_loss,train_prob_loss,train_count_loss,val_total_loss,val_prob_loss,val_count_loss,epoch_seconds
27,1.2731365982400553,0.536645565989594,0.36824551554551466,1.7905251826715032,0.5814630804805581,0.6045310355107719,0.1898458749637939
28,1.269044607545171,0.5360987129780168,0.3664729460296823,1.8327049268495053,0.5896550630210736,0.6215249283598103,0.22766329202568159
29,1.2672607487320802,0.5344124561793836,0.3664241447028333,1.8001644042653775,0.5810154791272014,0.6095744540931982,0.22968679200857878
30,1.264109404242037,0.5328751187608999,0.36561714439690024,1.8108624952648757,0.5794647757066499,0.6156988573183707,0.19217145803850144
31,1.2599351768419946,0.5327428219233606,0.36359617788504595,1.836299799997872,0.5858261114960417,0.6252368401496782,0.22468795900931582
32,1.2515675619087354,0.5318060149424324,0.35988077487938724,1.8358126561576074,0.587175079988777,0.6243188036691159,0.20147208299022168
33,1.2513193137832783,0.530946185001253,0.36018656323158055,1.7867990021311908,0.575049496571952,0.605874749225214,0.23273029102711007
34,1.2474534192515292,0.5293231242426953,0.3590651498232811,1.8034158146709478,0.5790753069273923,0.61217025633252,0.18528191599762067
35,1.2414115304606523,0.5282178673357655,0.356596830651461,1.8069551909735444,0.5815791471288838,0.6126880219223303,0.23051941598532721
36,1.2432404036507625,0.5287006483045498,0.35726987818165196,1.807069900932662,0.5807420999631969,0.6131638840797844,0.1959194159717299
37,1.2355005339251934,0.526474836159299,0.3545128474038949,1.8044031388169035,0.5793419655309905,0.6125305800809773,0.22100070799933746
38,1.2335001733557627,0.5256842519717709,0.35390796028373606,1.7846182923798168,0.5747768791443711,0.6049207208353445,0.23074750002706423
39,1.230874456086423,0.5246810326097553,0.3530967098335526,1.8131917605706311,0.5828192080926458,0.6151862773326559,0.18531812500441447
40,1.2332287700874693,0.5252524374968313,0.3539881676915548,1.8124859398658122,0.5800403695587718,0.616222784059857,0.22612608398776501
41,1.2294634850956554,0.525750564636521,0.35185646253678526,1.8264655104470908,0.5852647101113556,0.6206003979805412,0.1990903330151923
42,1.2225280262655693,0.5227824103715266,0.3498728068645827,1.8452091567013242,0.5892132717535037,0.6279979435675734,0.2241400409839116
43,1.2248495349374298,0.5227171175463636,0.35106620828145013,1.8490725482275727,0.5869894426897031,0.6310415549562611,0.18544354103505611
44,1.221898190606966,0.52257615859414,0.34966101575796327,1.8435436049732594,0.5885339570701669,0.6275048184832301,0.23084866703720763
45,1.2194822284931117,0.5221002400684882,0.34869099304705664,1.8491738520631003,0.5916709599144961,0.628751440605986,0.22736679104855284
46,1.2145579568593678,0.5215991115110437,0.3464794249930263,1.8736605031774678,0.5950985129820098,0.63928098005986,0.18564875004813075
47,1.2096982799988998,0.5188400217474974,0.3454291297824108,1.802452104900955,0.57898475434802,0.6117336717220622,0.22976566600846127
48,1.212283198772699,0.5198773189904888,0.3462029386488564,1.8270238550431137,0.5836326135407894,0.6216956207511621,0.18679574999259785
49,1.204933357944781,0.5184165690024518,0.3432583947137912,1.8372212199989808,0.5884597520215795,0.6243807451987485,0.22938749997410923
50,1.208226429013919,0.5185824987966597,0.34482196461755316,1.8277976425415878,0.5801882344648379,0.6238047010308012,0.1884161249618046
